1	5.928572654724121	0.1026601791381836
2016	1.7083845138549805	0.20868515968322754
4032	1.4371049404144287	0.10122346878051758
6048	2.0617763996124268	0.09809684753417969
8064	2.4399547576904297	0.09635782241821289
10080	2.7734103202819824	0.09607148170471191
12096	3.0337796211242676	0.09583473205566406
14112	1.749410629272461	0.09566831588745117
16128	1.5897481441497803	0.09759354591369629
18144	1.0627737045288086	0.10296964645385742
20160	0.6765737533569336	0.08902740478515625
22176	0.6931748390197754	0.09127211570739746
24192	0.675896406173706	0.09183478355407715
26208	0.6752490997314453	0.087066650390625
28224	1.2464957237243652	0.0873405933380127
30240	0.3541572093963623	0.08823990821838379
32256	0.35191988945007324	0.08911657333374023
34272	0.34575867652893066	0.08918309211730957
36288	0.34891176223754883	0.08702278137207031
38304	0.34821057319641113	0.08775949478149414
40320	0.3526020050048828	0.08745908737182617
42336	0.6763010025024414	0.08816885948181152
44352	0.34973955154418945	0.08820295333862305
46368	0.3510606288909912	0.08777737617492676
48384	0.34183716773986816	0.08923459053039551
50400	0.3415064811706543	0.08687567710876465
52416	0.3422274589538574	0.08772826194763184
54432	0.3481152057647705	0.0869283676147461
56448	0.3466832637786865	0.0886378288269043
58464	0.3406026363372803	0.0870060920715332
60480	0.3615117073059082	0.08813095092773438
62496	0.3493921756744385	0.0868382453918457
64512	0.6723618507385254	0.08877182006835938
66528	0.3450298309326172	0.08763718605041504
68544	0.3481917381286621	0.0894308090209961
70560	0.34726667404174805	0.1777515411376953
72576	0.3452291488647461	0.08855962753295898
74592	0.34621453285217285	0.09071183204650879
76608	0.6741704940795898	0.09892606735229492
78624	0.6663200855255127	0.08885884284973145
80640	0.3496994972229004	0.09136700630187988
82656	0.34876132011413574	0.08817100524902344
84672	0.34925341606140137	0.08881831169128418
86688	0.3574714660644531	0.08752107620239258
88704	0.3488166332244873	0.08730816841125488
90720	0.34974050521850586	0.08764910697937012
92736	0.3489553928375244	0.08759856224060059
94752	0.34755468368530273	0.08703207969665527
96768	0.3493344783782959	0.08793807029724121
98784	0.34836888313293457	0.08735918998718262
100800	0.350372314453125	0.08784723281860352
102816	0.34969210624694824	0.08692336082458496
104832	0.3531301021575928	0.08830475807189941
106848	0.35208582878112793	0.0881659984588623
108864	0.3564753532409668	0.08797907829284668
110880	0.6745090484619141	0.08841419219970703
